2020-10-05 08:01:58,952 DEBUG - (nikko.aratan) - Successfully loaded and updated table
2020-10-05 13:16:41,766 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2020-10-05 13:16:41,766 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2020-10-05 13:16:41,766 DEBUG - HostKey agreed: ssh-ed25519
2020-10-05 13:16:41,766 DEBUG - Cipher agreed: aes128-ctr
2020-10-05 13:16:41,767 DEBUG - MAC agreed: hmac-sha2-256
2020-10-05 13:16:41,767 DEBUG - Compression agreed: none
2020-10-05 13:16:41,953 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2020-10-05 13:16:41,954 DEBUG - Switch to new keys ...
2020-10-05 13:16:41,983 DEBUG - Adding ssh-ed25519 host key for [45.119.126.143]:28032: 9c461e2d41388ccec7446ceecf2a252b
2020-10-05 13:16:41,984 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2020-10-05 13:16:42,271 DEBUG - userauth is OK
2020-10-05 13:16:47,437 INFO - Authentication (publickey) successful!
2020-10-05 13:16:47,439 DEBUG - [chan 0] Max packet in: 32768 bytes
2020-10-05 13:16:47,579 DEBUG - Received global request "hostkeys-00@openssh.com"
2020-10-05 13:16:47,579 DEBUG - Rejecting "hostkeys-00@openssh.com" global request from server.
2020-10-05 13:16:47,579 DEBUG - Debug msg: Adding to environment: NAME=argus
2020-10-05 13:16:47,757 DEBUG - [chan 0] Max packet out: 32768 bytes
2020-10-05 13:16:47,757 DEBUG - Secsh channel 0 opened.
2020-10-05 13:16:47,900 DEBUG - [chan 0] Sesch channel 0 request ok
2020-10-05 13:16:48,042 DEBUG - [chan 0] Sesch channel 0 request ok
2020-10-05 13:16:48,043 DEBUG - [chan 1] Max packet in: 32768 bytes
2020-10-05 13:16:48,183 DEBUG - [chan 1] Max packet out: 32768 bytes
2020-10-05 13:16:48,184 DEBUG - Secsh channel 1 opened.
2020-10-05 13:16:48,352 DEBUG - [chan 1] Sesch channel 1 request ok
2020-10-05 13:17:06,329 DEBUG - [chan 2] Max packet in: 32768 bytes
2020-10-05 13:17:06,330 DEBUG - [chan 1] EOF received (1)
2020-10-05 13:17:06,331 DEBUG - [chan 1] EOF sent (1)
2020-10-05 13:17:06,469 DEBUG - [chan 2] Max packet out: 32768 bytes
2020-10-05 13:17:06,470 DEBUG - Secsh channel 2 opened.
2020-10-05 13:17:06,789 DEBUG - [chan 2] Sesch channel 2 request ok
2020-10-05 13:17:06,803 DEBUG - [chan 2] EOF received (2)
2020-10-05 13:17:06,803 DEBUG - [chan 2] EOF sent (2)
2020-10-05 13:17:06,804 DEBUG - EOF in transport thread
2020-10-05 14:57:32,060 DEBUG - starting thread (client mode): 0xc4a5b750L
2020-10-05 14:57:32,061 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2020-10-05 14:57:32,073 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2020-10-05 14:57:32,073 INFO - Connected (version 2.0, client OpenSSH_7.4)
2020-10-05 14:57:32,076 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2020-10-05 14:57:32,077 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2020-10-05 14:57:32,077 DEBUG - HostKey agreed: ssh-ed25519
2020-10-05 14:57:32,077 DEBUG - Cipher agreed: aes128-ctr
2020-10-05 14:57:32,077 DEBUG - MAC agreed: hmac-sha2-256
2020-10-05 14:57:32,077 DEBUG - Compression agreed: none
2020-10-05 14:57:32,128 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2020-10-05 14:57:32,129 DEBUG - Switch to new keys ...
2020-10-05 14:57:32,131 DEBUG - Adding ssh-ed25519 host key for [156.245.17.228]:28032: 667af3f17d2850bab9c01e6da106f189
2020-10-05 14:57:32,132 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2020-10-05 14:57:32,173 DEBUG - userauth is OK
2020-10-05 14:57:37,217 INFO - Authentication (publickey) successful!
2020-10-05 14:57:37,234 DEBUG - [chan 0] Max packet in: 32768 bytes
2020-10-05 14:57:37,237 DEBUG - Received global request "hostkeys-00@openssh.com"
2020-10-05 14:57:37,237 DEBUG - Rejecting "hostkeys-00@openssh.com" global request from server.
2020-10-05 14:57:37,238 DEBUG - Debug msg: Adding to environment: NAME=argus
2020-10-05 14:57:37,279 DEBUG - [chan 0] Max packet out: 32768 bytes
2020-10-05 14:57:37,280 DEBUG - Secsh channel 0 opened.
2020-10-05 14:57:37,306 DEBUG - [chan 0] Sesch channel 0 request ok
2020-10-05 14:57:37,312 DEBUG - [chan 0] Sesch channel 0 request ok
2020-10-05 14:57:37,312 DEBUG - [chan 1] Max packet in: 32768 bytes
2020-10-05 14:57:37,316 DEBUG - [chan 1] Max packet out: 32768 bytes
2020-10-05 14:57:37,316 DEBUG - Secsh channel 1 opened.
2020-10-05 14:57:37,323 DEBUG - [chan 1] Sesch channel 1 request ok
2020-10-05 14:57:48,259 DEBUG - [chan 2] Max packet in: 32768 bytes
2020-10-05 14:57:48,261 DEBUG - [chan 1] EOF received (1)
2020-10-05 14:57:48,261 DEBUG - [chan 1] EOF sent (1)
2020-10-05 14:57:48,263 DEBUG - [chan 2] Max packet out: 32768 bytes
2020-10-05 14:57:48,263 DEBUG - Secsh channel 2 opened.
2020-10-05 14:57:48,311 DEBUG - [chan 2] Sesch channel 2 request ok
2020-10-05 14:57:48,324 DEBUG - [chan 2] EOF received (2)
2020-10-05 14:57:48,325 DEBUG - [chan 2] EOF sent (2)
2020-10-05 14:57:48,326 DEBUG - EOF in transport thread
2020-10-05 18:33:37,593 ERROR - Internal Server Error: /esync/ruibo-nginx/
Traceback (most recent call last):
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapped_view
    return view_func(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/app/argus_final/app/argus/argus/mixins.py", line 14, in dispatch
    return super(GENERIC_PERMISSION_MIXIN, self).dispatch(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 88, in dispatch
    return handler(request, *args, **kwargs)
  File "/app/argus_final/app/argus/esync/views.py", line 169, in get
    context['keys'] = parse_standard_config(context['content'])
  File "/app/argus_final/app/argus/esync/lib/nginx_processor.py", line 11, in parse_standard_config
    rConfig = nginx.loads(config).as_dict
  File "/app/argus_final/venv/lib/python2.7/site-packages/nginx.py", line 402, in loads
    m = re.compile(r'^\s*events\s*{', re.S).search(data[index:])
TypeError: 'bool' object has no attribute '__getitem__'
2020-10-05 18:33:39,000 ERROR - Internal Server Error: /esync/ruibo-nginx/
Traceback (most recent call last):
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapped_view
    return view_func(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/app/argus_final/app/argus/argus/mixins.py", line 14, in dispatch
    return super(GENERIC_PERMISSION_MIXIN, self).dispatch(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 88, in dispatch
    return handler(request, *args, **kwargs)
  File "/app/argus_final/app/argus/esync/views.py", line 169, in get
    context['keys'] = parse_standard_config(context['content'])
  File "/app/argus_final/app/argus/esync/lib/nginx_processor.py", line 11, in parse_standard_config
    rConfig = nginx.loads(config).as_dict
  File "/app/argus_final/venv/lib/python2.7/site-packages/nginx.py", line 402, in loads
    m = re.compile(r'^\s*events\s*{', re.S).search(data[index:])
TypeError: 'bool' object has no attribute '__getitem__'
2020-10-05 18:33:44,018 ERROR - Internal Server Error: /esync/ruibo-nginx/
Traceback (most recent call last):
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapped_view
    return view_func(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/app/argus_final/app/argus/argus/mixins.py", line 14, in dispatch
    return super(GENERIC_PERMISSION_MIXIN, self).dispatch(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 88, in dispatch
    return handler(request, *args, **kwargs)
  File "/app/argus_final/app/argus/esync/views.py", line 169, in get
    context['keys'] = parse_standard_config(context['content'])
  File "/app/argus_final/app/argus/esync/lib/nginx_processor.py", line 11, in parse_standard_config
    rConfig = nginx.loads(config).as_dict
  File "/app/argus_final/venv/lib/python2.7/site-packages/nginx.py", line 402, in loads
    m = re.compile(r'^\s*events\s*{', re.S).search(data[index:])
TypeError: 'bool' object has no attribute '__getitem__'
