2021-04-01 10:18:06,561 DEBUG - (landon) - Successfully loaded and updated table
2021-04-02 10:51:32,107 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-04-02 10:51:32,121 DEBUG - [chan 1] EOF received (1)
2021-04-02 10:51:32,121 DEBUG - [chan 1] EOF sent (1)
2021-04-02 10:51:32,122 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-04-02 10:51:32,122 DEBUG - Secsh channel 2 opened.
2021-04-02 10:51:32,173 DEBUG - [chan 2] Sesch channel 2 request ok
2021-04-02 10:51:32,243 DEBUG - [chan 2] EOF received (2)
2021-04-02 10:51:32,244 DEBUG - [chan 2] EOF sent (2)
2021-04-02 10:51:32,245 DEBUG - EOF in transport thread
2021-04-02 11:15:46,413 DEBUG - starting thread (client mode): 0xc6b9c4d0L
2021-04-02 11:15:46,413 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-04-02 11:15:46,449 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_6.4
2021-04-02 11:15:46,449 INFO - Connected (version 2.0, client OpenSSH_6.4)
2021-04-02 11:15:46,462 DEBUG - kex algos:[u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ecdsa-sha2-nistp256'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-04-02 11:15:46,462 DEBUG - Kex agreed: ecdh-sha2-nistp256
2021-04-02 11:15:46,462 DEBUG - HostKey agreed: ecdsa-sha2-nistp256
2021-04-02 11:15:46,462 DEBUG - Cipher agreed: aes128-ctr
2021-04-02 11:15:46,463 DEBUG - MAC agreed: hmac-sha2-256
2021-04-02 11:15:46,463 DEBUG - Compression agreed: none
2021-04-02 11:15:46,477 DEBUG - kex engine KexNistp256 specified hash_algo <built-in function openssl_sha256>
2021-04-02 11:15:46,477 DEBUG - Switch to new keys ...
2021-04-02 11:15:46,490 DEBUG - Adding ecdsa-sha2-nistp256 host key for [103.56.19.204]:28032: eebe5f304e31a324d4aac75716449e42
2021-04-02 11:15:46,491 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-04-02 11:15:46,527 DEBUG - userauth is OK
2021-04-02 11:15:51,585 INFO - Authentication (publickey) successful!
2021-04-02 11:15:51,611 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-04-02 11:15:52,340 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-04-02 11:15:52,378 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-04-02 11:15:52,378 DEBUG - Secsh channel 0 opened.
2021-04-02 11:15:52,405 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-02 11:15:52,418 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-02 11:15:52,419 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-04-02 11:15:52,433 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-04-02 11:15:52,433 DEBUG - Secsh channel 1 opened.
2021-04-02 11:15:52,470 DEBUG - [chan 1] Sesch channel 1 request ok
2021-04-02 11:16:05,713 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-04-02 11:16:05,728 DEBUG - [chan 1] EOF received (1)
2021-04-02 11:16:05,729 DEBUG - [chan 1] EOF sent (1)
2021-04-02 11:16:05,729 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-04-02 11:16:05,729 DEBUG - Secsh channel 2 opened.
2021-04-02 11:16:05,783 DEBUG - [chan 2] Sesch channel 2 request ok
2021-04-02 11:16:05,810 DEBUG - [chan 2] EOF received (2)
2021-04-02 11:16:05,810 DEBUG - [chan 2] EOF sent (2)
2021-04-02 11:16:05,812 DEBUG - EOF in transport thread
2021-04-02 20:53:49,373 DEBUG - starting thread (client mode): 0xc7222590L
2021-04-02 20:53:49,373 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-04-02 20:53:49,398 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2021-04-02 20:53:49,399 INFO - Connected (version 2.0, client OpenSSH_7.4)
2021-04-02 20:53:49,400 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-04-02 20:53:49,400 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-04-02 20:53:49,400 DEBUG - HostKey agreed: ssh-ed25519
2021-04-02 20:53:49,400 DEBUG - Cipher agreed: aes128-ctr
2021-04-02 20:53:49,400 DEBUG - MAC agreed: hmac-sha2-256
2021-04-02 20:53:49,400 DEBUG - Compression agreed: none
2021-04-02 20:53:49,466 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-04-02 20:53:49,466 DEBUG - Switch to new keys ...
2021-04-02 20:53:49,480 DEBUG - Adding ssh-ed25519 host key for [154.209.4.56]:28032: fb679dcdfda01a6424c0563de3f822e1
2021-04-02 20:53:49,481 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-04-02 20:53:49,518 DEBUG - userauth is OK
2021-04-02 20:53:49,577 INFO - Authentication (publickey) successful!
2021-04-02 20:53:49,592 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-04-02 20:53:49,604 DEBUG - Received global request "hostkeys-00@openssh.com"
2021-04-02 20:53:49,605 DEBUG - Rejecting "hostkeys-00@openssh.com" global request from server.
2021-04-02 20:53:49,605 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-04-02 20:53:49,643 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-04-02 20:53:49,643 DEBUG - Secsh channel 0 opened.
2021-04-02 20:53:49,679 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-02 20:53:49,704 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-02 20:53:49,706 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-04-02 20:53:49,718 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-04-02 20:53:49,718 DEBUG - Secsh channel 1 opened.
2021-04-02 20:53:49,743 DEBUG - [chan 1] Sesch channel 1 request ok
2021-04-02 20:53:55,896 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-04-02 20:53:55,909 DEBUG - [chan 1] EOF received (1)
2021-04-02 20:53:55,910 DEBUG - [chan 1] EOF sent (1)
2021-04-02 20:53:55,910 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-04-02 20:53:55,910 DEBUG - Secsh channel 2 opened.
2021-04-02 20:53:55,961 DEBUG - [chan 2] Sesch channel 2 request ok
2021-04-02 20:53:55,985 DEBUG - [chan 2] EOF received (2)
2021-04-02 20:53:55,985 DEBUG - [chan 2] EOF sent (2)
2021-04-02 20:53:55,986 DEBUG - EOF in transport thread
2021-04-03 08:13:28,020 DEBUG - (lyden.reyes) - Successfully loaded and updated table
2021-04-05 21:06:06,842 DEBUG - starting thread (client mode): 0xc7ed6150L
2021-04-05 21:06:06,842 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-04-05 21:06:06,878 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_6.6.1
2021-04-05 21:06:06,878 INFO - Connected (version 2.0, client OpenSSH_6.6.1)
2021-04-05 21:06:06,891 DEBUG - kex algos:[u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'chacha20-poly1305@openssh.com', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-ripemd160-etm@openssh.com', u'hmac-sha1-96-etm@openssh.com', u'hmac-md5-96-etm@openssh.com', u'hmac-md5', u'hmac-sha1', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-04-05 21:06:06,892 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-04-05 21:06:06,892 DEBUG - HostKey agreed: ssh-ed25519
2021-04-05 21:06:06,892 DEBUG - Cipher agreed: aes128-ctr
2021-04-05 21:06:06,892 DEBUG - MAC agreed: hmac-sha2-256
2021-04-05 21:06:06,892 DEBUG - Compression agreed: none
2021-04-05 21:06:06,943 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-04-05 21:06:06,944 DEBUG - Switch to new keys ...
2021-04-05 21:06:06,957 DEBUG - Adding ssh-ed25519 host key for [46.8.198.12]:28032: 649bfb2ade50b259183468bcc4a641be
2021-04-05 21:06:06,958 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-04-05 21:06:06,993 DEBUG - userauth is OK
2021-04-05 21:06:12,054 INFO - Authentication (publickey) successful!
2021-04-05 21:06:12,078 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-04-05 21:06:12,102 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-04-05 21:06:12,149 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-04-05 21:06:12,150 DEBUG - Secsh channel 0 opened.
2021-04-05 21:06:12,198 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-05 21:06:12,211 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-05 21:06:12,211 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-04-05 21:06:12,223 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-04-05 21:06:12,223 DEBUG - Secsh channel 1 opened.
2021-04-05 21:06:12,249 DEBUG - [chan 1] Sesch channel 1 request ok
2021-04-05 21:06:24,758 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-04-05 21:06:24,770 DEBUG - [chan 1] EOF received (1)
2021-04-05 21:06:24,770 DEBUG - [chan 1] EOF sent (1)
2021-04-05 21:06:24,771 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-04-05 21:06:24,771 DEBUG - Secsh channel 2 opened.
2021-04-05 21:06:24,831 DEBUG - [chan 2] Sesch channel 2 request ok
2021-04-05 21:06:24,889 DEBUG - [chan 2] EOF received (2)
2021-04-05 21:06:24,889 DEBUG - [chan 2] EOF sent (2)
2021-04-05 21:06:24,890 DEBUG - EOF in transport thread
2021-04-06 10:02:35,742 DEBUG - (yroll.macalino) - Successfully loaded and updated table
2021-04-06 10:10:17,780 DEBUG - (nikko.aratan) - Successfully loaded and updated table
2021-04-06 10:11:27,922 DEBUG - (yroll.macalino) - Successfully loaded and updated table
2021-04-06 10:16:00,992 DEBUG - (nikko.aratan) - Successfully loaded and updated table
2021-04-06 19:08:00,377 DEBUG - starting thread (client mode): 0xc79b2490L
2021-04-06 19:08:00,377 DEBUG - Local version/idstring: SSH-2.0-paramiko_2.6.0
2021-04-06 19:08:00,388 DEBUG - Remote version/idstring: SSH-2.0-OpenSSH_7.4
2021-04-06 19:08:00,388 INFO - Connected (version 2.0, client OpenSSH_7.4)
2021-04-06 19:08:00,389 DEBUG - kex algos:[u'curve25519-sha256', u'curve25519-sha256@libssh.org', u'ecdh-sha2-nistp256', u'ecdh-sha2-nistp384', u'ecdh-sha2-nistp521', u'diffie-hellman-group-exchange-sha256', u'diffie-hellman-group16-sha512', u'diffie-hellman-group18-sha512', u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha256', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'rsa-sha2-512', u'rsa-sha2-256', u'ecdsa-sha2-nistp256', u'ssh-ed25519'] client encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] server encrypt:[u'chacha20-poly1305@openssh.com', u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'aes128-gcm@openssh.com', u'aes256-gcm@openssh.com', u'aes128-cbc', u'aes192-cbc', u'aes256-cbc', u'blowfish-cbc', u'cast128-cbc', u'3des-cbc'] client mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] server mac:[u'umac-64-etm@openssh.com', u'umac-128-etm@openssh.com', u'hmac-sha2-256-etm@openssh.com', u'hmac-sha2-512-etm@openssh.com', u'hmac-sha1-etm@openssh.com', u'umac-64@openssh.com', u'umac-128@openssh.com', u'hmac-sha2-256', u'hmac-sha2-512', u'hmac-sha1'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
2021-04-06 19:08:00,389 DEBUG - Kex agreed: curve25519-sha256@libssh.org
2021-04-06 19:08:00,390 DEBUG - HostKey agreed: ssh-ed25519
2021-04-06 19:08:00,390 DEBUG - Cipher agreed: aes128-ctr
2021-04-06 19:08:00,390 DEBUG - MAC agreed: hmac-sha2-256
2021-04-06 19:08:00,390 DEBUG - Compression agreed: none
2021-04-06 19:08:00,452 DEBUG - kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
2021-04-06 19:08:00,452 DEBUG - Switch to new keys ...
2021-04-06 19:08:00,483 DEBUG - Adding ssh-ed25519 host key for [185.135.72.41]:28032: de457f91d6cfe90b74a47af1263b21ec
2021-04-06 19:08:00,484 DEBUG - Trying discovered key f1e2a20412f7e99b7abdb041b22f15e1 in /root/.ssh/id_rsa
2021-04-06 19:08:00,496 DEBUG - userauth is OK
2021-04-06 19:08:05,560 INFO - Authentication (publickey) successful!
2021-04-06 19:08:05,572 DEBUG - [chan 0] Max packet in: 32768 bytes
2021-04-06 19:08:05,585 DEBUG - Received global request "hostkeys-00@openssh.com"
2021-04-06 19:08:05,585 DEBUG - Rejecting "hostkeys-00@openssh.com" global request from server.
2021-04-06 19:08:05,585 DEBUG - Debug msg: Adding to environment: NAME=argus
2021-04-06 19:08:05,621 DEBUG - [chan 0] Max packet out: 32768 bytes
2021-04-06 19:08:05,621 DEBUG - Secsh channel 0 opened.
2021-04-06 19:08:05,657 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-06 19:08:05,669 DEBUG - [chan 0] Sesch channel 0 request ok
2021-04-06 19:08:05,670 DEBUG - [chan 1] Max packet in: 32768 bytes
2021-04-06 19:08:05,681 DEBUG - [chan 1] Max packet out: 32768 bytes
2021-04-06 19:08:05,681 DEBUG - Secsh channel 1 opened.
2021-04-06 19:08:05,704 DEBUG - [chan 1] Sesch channel 1 request ok
2021-04-06 19:08:16,124 DEBUG - [chan 2] Max packet in: 32768 bytes
2021-04-06 19:08:16,138 DEBUG - [chan 1] EOF received (1)
2021-04-06 19:08:16,138 DEBUG - [chan 1] EOF sent (1)
2021-04-06 19:08:16,139 DEBUG - [chan 2] Max packet out: 32768 bytes
2021-04-06 19:08:16,139 DEBUG - Secsh channel 2 opened.
2021-04-06 19:08:16,189 DEBUG - [chan 2] Sesch channel 2 request ok
2021-04-06 19:08:16,213 DEBUG - [chan 2] EOF received (2)
2021-04-06 19:08:16,214 DEBUG - [chan 2] EOF sent (2)
2021-04-06 19:08:16,215 DEBUG - EOF in transport thread
2021-04-07 12:19:06,548 DEBUG - (adrian.chong) - Successfully loaded and updated table
2021-04-07 12:19:29,954 DEBUG - (adrian.chong) - Successfully loaded and updated table
2021-04-07 13:55:48,979 ERROR - Internal Server Error: /esync/sabang-prod/generate/
Traceback (most recent call last):
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/contrib/auth/decorators.py", line 23, in _wrapped_view
    return view_func(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/utils/decorators.py", line 67, in _wrapper
    return bound_func(*args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/utils/decorators.py", line 63, in bound_func
    return func.__get__(self, type(self))(*args2, **kwargs2)
  File "/app/argus_final/app/argus/argus/mixins.py", line 14, in dispatch
    return super(GENERIC_PERMISSION_MIXIN, self).dispatch(request, *args, **kwargs)
  File "/app/argus_final/venv/lib/python2.7/site-packages/django/views/generic/base.py", line 88, in dispatch
    return handler(request, *args, **kwargs)
  File "/app/argus_final/app/argus/esync/views.py", line 287, in post
    nonstandard_esync_log(hostgroup, request.user.username, [result[1]],activity_type='CREATE')
  File "/app/argus_final/app/argus/esync/lib/esync_logger.py", line 20, in nonstandard_esync_log
    f.write(i)
